"local.anomaly","resid","res.color"
"-0.004510482","-0.229178923113758","#C6DBEF"
"2.355777","0.196945361311679","#C6DBEF"
"-1.212283","0.084351486827811","#C6DBEF"
"-1.731416","0.176466728353521","#C6DBEF"
"1.419771","-0.214622803122744","#C6DBEF"
"0.06402697","0.372239681033872","#C6DBEF"
"-0.7375452","-0.219634808412107","#C6DBEF"
"0.4217456","0.00712641702394129","#C6DBEF"
"1.633163","-0.0841125466216635","#C6DBEF"
"-0.8301612","-0.0315387021646038","#C6DBEF"
"0.850732","-0.216023463056535","#C6DBEF"
"-1.982697","-0.131462402557269","#C6DBEF"
"0.4283791","-0.122953377108812","#C6DBEF"
"-0.8252604","0.0887447240850781","#C6DBEF"
"-0.588742","0.0361732354087546","#C6DBEF"
"-1.177163","0.546668534248594","#C6DBEF"
"0.8110243","0.453166954165028","#C6DBEF"
"1.051177","0.369436728797134","#C6DBEF"
"2.265871","-0.0244778830368798","#C6DBEF"
"2.179684","-0.465809603534089","#C6DBEF"
"2.617885","-0.296487106296012","#C6DBEF"
"-1.091458","-0.537055639509035","#C6DBEF"
"-1.178994","-1.27727148560704","#C6DBEF"
"-0.986699","1.42521192967038","#C6DBEF"
"1.404528","-0.418313103004731","#C6DBEF"
"-1.701187","0.154562798033513","#C6DBEF"
"0.04407491","-1.18319981944735","#C6DBEF"
"0.04433381","-0.363716566634753","#C6DBEF"
"0.006528138","-0.103609420617042","#C6DBEF"
"-0.6574192","-0.173237731507774","#C6DBEF"
"0.1286452","0.669620712637773","#C6DBEF"
"-1.178994","0.531288843978437","#C6DBEF"
"0.4394519","0.125802675472872","#C6DBEF"
"0.8456345","1.00321187318375","#C6DBEF"
"2.295729","-0.338966224985046","#C6DBEF"
"0.04433381","0.46218650134382","#C6DBEF"
"0.006528138","-0.713825153963761","#C6DBEF"
"2.295729","1.22631816896767","#C6DBEF"
"-1.701187","-0.292489671440297","#C6DBEF"
"0.1286452","-0.120778184745531","#C6DBEF"
"-0.6574192","-1.46510962762384","#C6DBEF"
"0.04407491","-0.189298082719307","#C6DBEF"
"-0.986699","-0.821656383335847","#C6DBEF"
"0.4774763","0.695107011474334","#C6DBEF"
"-1.178994","1.52878658763863","#C6DBEF"
"0.8691945","-0.174484757782127","#C6DBEF"
"0.8456345","0.400743461735097","#C6DBEF"
"1.404528","0.374217613262548","#C6DBEF"
"1.547657","-0.498640830491132","#C6DBEF"
"-0.8832592","-1.33979318062675","#C6DBEF"
"0.4394519","0.451633676061329","#C6DBEF"
"-1.237067","0.118753392004878","#C6DBEF"
"-1.031876","0.0984050028142749","#C6DBEF"
"0.4394519","-0.894501115949549","#C6DBEF"
"0.04433381","-0.342957063916522","#C6DBEF"
"1.547657","0.0154762352152935","#C6DBEF"
"0.1286452","0.964270678575041","#C6DBEF"
"0.006528138","-0.51476861967444","#C6DBEF"
"2.295729","-0.283191723747718","#C6DBEF"
"0.4774763","-0.0151737897918723","#C6DBEF"
"-0.647356","-0.628093858227726","#C6DBEF"
"-0.1495352","-0.266449323983646","#C6DBEF"
"1.352058","-0.321355829888817","#C6DBEF"
"-1.178528","0.656123881973915","#C6DBEF"
"-0.5155574","0.172828620266532","#C6DBEF"
"-2.065688","0.548979839225196","#C6DBEF"
"-0.4189015","0.187097638447638","#C6DBEF"
"-0.913653","0.77594818928593","#C6DBEF"
"-1.403221","-0.212417248140192","#C6DBEF"
"0.7835822","-0.0121899586306181","#C6DBEF"
"2.045821","-1.39317444045181","#C6DBEF"
"-0.07458841","-0.0182014293665098","#C6DBEF"
"-1.64583","-0.140753021833168","#C6DBEF"
"-0.6084043","0.104956188708306","#C6DBEF"
"0.5069048","-0.0979472220044079","#C6DBEF"
"-0.6797625","-0.329862119733413","#C6DBEF"
"0.3491859","-0.972772037681499","#C6DBEF"
"0.2137245","1.11126029546583","#C6DBEF"
"-1.194067","0.442788857301235","#C6DBEF"
"0.9147686","-0.148632739429472","#C6DBEF"
"-1.797001","-0.720290057389913","#C6DBEF"
"-0.4855257","0.740350279393058","#C6DBEF"
"0.3929787","-0.828034169069378","#C6DBEF"
"0.05355255","0.852609388047817","#C6DBEF"
"1.765774","-0.1218965700016","#C6DBEF"
"0.2257884","-0.371311942253039","#C6DBEF"
"0.2045242","0.0614125370576133","#C6DBEF"
"-0.2286546","-1.17629036553516","#C6DBEF"
"-0.5804846","-0.220926567931563","#C6DBEF"
"-0.818329","0.536434089311323","#C6DBEF"
"0.1906109","-1.61507653869575","#C6DBEF"
"0.9903922","0.405255327911282","#C6DBEF"
"-1.173525","1.29472779767534","#C6DBEF"
"0.9558493","-0.0921609391283729","#C6DBEF"
"1.598067","0.846937175937249","#C6DBEF"
"1.743349","-0.145918665024991","#C6DBEF"
"-1.746336","-1.30488763429177","#C6DBEF"
"-0.5673399","0.0563832311965415","#C6DBEF"
"2.365316","-0.954926937499898","#C6DBEF"
"0.2007426","0.715313437775153","#C6DBEF"
"0.03752007","0.213584287301253","#C6DBEF"
"2.150055","0.0216119791423897","#C6DBEF"
"-1.012747","0.247004987876009","#C6DBEF"
"-0.7585227","0.240218092918849","#C6DBEF"
"-0.193071","0.388450558936038","#C6DBEF"
"0.09436108","-1.4946759308653","#C6DBEF"
"-1.268756","0.442426398460675","#C6DBEF"
"1.340274","-0.849157413319318","#C6DBEF"
"0.1291141","-0.187071737970013","#C6DBEF"
"0.532507","-0.0638213206563942","#C6DBEF"
"0.7211577","0.232353616741724","#C6DBEF"
"-1.841572","-0.368126102649403","#C6DBEF"
"-1.24532","0.516942500442049","#C6DBEF"
"-1.294597","0.660034661677175","#C6DBEF"
"0.2606473","-0.271301391861164","#C6DBEF"
"-0.4495127","0.745427202841071","#C6DBEF"
"-0.2659457","0.462736886422116","#C6DBEF"
"0.767072","0.113288390976814","#C6DBEF"
"0.8224768","0.435465030665299","#C6DBEF"
"2.388734","-0.632868587042878","#C6DBEF"
"1.953573","0.364677346840974","#C6DBEF"
"1.417429","-0.416403403368355","#C6DBEF"
"-1.847288","-0.0014329985574108","#C6DBEF"
"0.3482204","-0.0187145664566521","#C6DBEF"
"0.877753","-0.327455368321452","#C6DBEF"
"-0.3325142","-0.0474188790326013","#C6DBEF"
"-0.7987564","0.422645579656904","#C6DBEF"
"-1.350238","0.127398288616822","#C6DBEF"
"1.942724","-0.175305030282423","#C6DBEF"
"-0.7849875","0.181099317414096","#C6DBEF"
"-0.7459758","0.0356731761550546","#C6DBEF"
"1.111342","0.306511427807934","#C6DBEF"
"2.356572","0.159112189051934","#C6DBEF"
"-1.854771","0.480361359100099","#C6DBEF"
"-0.73539","-0.0315877071384137","#C6DBEF"
"1.853323","-1.00261555790132","#C6DBEF"
"0.7309521","-0.156961291712324","#C6DBEF"
"-0.9269659","0.907851718434812","#C6DBEF"
"-1.070866","-0.426851630569735","#C6DBEF"
"-0.1795663","0.316714458272758","#C6DBEF"
"-0.8424452","0.170516655871116","#C6DBEF"
"2.259981","-0.762353140599708","#C6DBEF"
"0.221052","-0.417562294511577","#C6DBEF"
"0.9717306","-0.075569125354966","#C6DBEF"
"1.25734","0.152115068561885","#C6DBEF"
"0.2931493","0.583139808660745","#C6DBEF"
"-0.9878444","0.0512256266366282","#C6DBEF"
"-0.7984403","-0.409541229767214","#C6DBEF"
"-0.5652109","-0.0222727226767028","#C6DBEF"
"-1.16343","0.231223000291651","#C6DBEF"
"1.659231","-0.412160930686674","#C6DBEF"
"2.31588","-0.985005468888064","#C6DBEF"
"-0.4185984","0.491467432949028","#C6DBEF"
"0.8105715","0.261760241139835","#C6DBEF"
"-1.852838","-0.218916031149694","#C6DBEF"
"-0.2272503","0.508183914102012","#C6DBEF"
"0.21707","-0.221910688685658","#C6DBEF"
"-0.1450131","-0.703201744858201","#C6DBEF"
"0.1330112","-0.164817433554498","#C6DBEF"
"0.8757158","-0.102516332685794","#C6DBEF"
"1.890603","-0.00494356860243803","#C6DBEF"
"0.7379801","-0.23556727730111","#C6DBEF"
"-0.9642923","0.815166429428011","#C6DBEF"
"0.7524173","0.0962002002886455","#C6DBEF"
"-1.330626","0.73139969969686","#C6DBEF"
"0.1956782","0.11189100770878","#C6DBEF"
"-1.08826","0.259005315235541","#C6DBEF"
"-0.07937248","-0.649593201355994","#C6DBEF"
"1.867214","0.143746590412976","#C6DBEF"
"0.3479999","-0.180262090302429","#C6DBEF"
"-0.4793091","-0.339441670690848","#C6DBEF"
"0.6291263","-0.171980322724697","#C6DBEF"
"0.2571254","0.743025158127476","#C6DBEF"
"0.1678044","-0.974418996806184","#C6DBEF"
"0.2651514","0.306024840758224","#C6DBEF"
"-1.599249","-0.307562685792679","#C6DBEF"
"-1.462086","-0.0883821697604403","#C6DBEF"
"2.11183","-0.184265575513548","#C6DBEF"
"1.155773","0.441239031567855","#C6DBEF"
"-1.466202","0.479093178564871","#C6DBEF"
"-0.3186374","-0.0456847774988075","#C6DBEF"
"2.11183","-0.39531831450453","#C6DBEF"
"1.155773","-0.159896096134603","#C6DBEF"
"-1.599249","-0.236657088626555","#C6DBEF"
"-0.4793091","0.000584194422082129","#C6DBEF"
"-1.462086","-0.278006504467164","#C6DBEF"
"-0.4088387","0.211842273640475","#C6DBEF"
"0.2571254","0.149233338762784","#C6DBEF"
"0.6291263","0.0879379214868102","#C6DBEF"
"1.867214","0.614070115427932","#C6DBEF"
"0.1678044","0.142816622406724","#C6DBEF"
"-1.462086","-0.287838143609119","#C6DBEF"
"0.2571254","0.847631636662051","#C6DBEF"
"0.6291263","-0.100539043454804","#C6DBEF"
"1.155773","0.810462862659134","#C6DBEF"
"1.867214","1.06219710938309","#C6DBEF"
"0.1678044","-0.187734080209219","#C6DBEF"
"-0.4088387","-0.671401077118001","#C6DBEF"
"-0.3186374","0.258120695011927","#C6DBEF"
"-0.4793091","-0.753265007400872","#C6DBEF"
"2.11183","0.635916151773358","#C6DBEF"
"-1.599249","-1.59125241736774","#C6DBEF"
"-0.4088387","-0.152908194237599","#C6DBEF"
"1.155773","0.896688352444136","#C6DBEF"
"-0.4793091","-0.285356570044998","#C6DBEF"
"1.867214","1.22663569058012","#C6DBEF"
"-1.462086","0.067059835614557","#C6DBEF"
"-0.3186374","0.0969839866258525","#C6DBEF"
"0.2571254","0.502944206076763","#C6DBEF"
"-1.599249","-0.754248096826405","#C6DBEF"
"0.6291263","-1.38803495843243","#C6DBEF"
"2.11183","-0.567625760638337","#C6DBEF"
"1.867214","0.330740288255358","#C6DBEF"
"2.11183","-0.282689272551271","#C6DBEF"
"1.155773","0.962323256219789","#C6DBEF"
"-0.4088387","-0.236117638624095","#C6DBEF"
"-0.4793091","-0.424423787475879","#C6DBEF"
"-0.3186374","-0.654786689757874","#C6DBEF"
"0.2571254","0.152730572661436","#C6DBEF"
"1.131855","0.410943545992116","#C6DBEF"
"-1.164083","0.411912655940297","#C6DBEF"
"-1.107189","-1.43034702231812","#C6DBEF"
"2.058577","0.136249910879637","#C6DBEF"
"0.2312047","0.338491948827414","#C6DBEF"
"0.1358687","-0.12184412267212","#C6DBEF"
"-0.4075675","-0.568412453412974","#C6DBEF"
"0.2072895","0.60605361561356","#C6DBEF"
"0.7346722","0.425256109478028","#C6DBEF"
"0.7698828","-0.322542730122737","#C6DBEF"
"0.1153793","-0.0047254389015623","#C6DBEF"
"-1.831126","0.545656926707452","#C6DBEF"
"0.2014992","-1.81105925214497","#C6DBEF"
"0.2641053","0.255420806401035","#C6DBEF"
"1.580087","1.33478340080536","#C6DBEF"
"1.485681","-0.0476027524409095","#C6DBEF"
"2.509504","0.0621748060736986","#C6DBEF"
"-1.04704","-0.117438477493633","#C6DBEF"
"0.9319128","0.107653643352014","#C6DBEF"
"-0.6420249","0.138363925406358","#C6DBEF"
"1.983148","-0.124878868803099","#C6DBEF"
"-1.492395","-0.324220430652107","#C6DBEF"
"0.5742862","-0.118486058138403","#C6DBEF"
"2.265453","-0.0183646224551889","#C6DBEF"
"-0.2318806","0.621492839379727","#C6DBEF"
"0.2020731","-0.682725343198","#C6DBEF"
"-1.698055","-0.557099996777484","#C6DBEF"
"-1.431862","-1.68222615865578","#C6DBEF"
"0.710556","-0.571610519238693","#C6DBEF"
"0.8218837","0.537247245858735","#C6DBEF"
"-1.027746","-0.160933712813852","#C6DBEF"
"-0.3290379","0.728989251041833","#C6DBEF"
"0.1568041","-0.284242070829637","#C6DBEF"
"0.3230619","0.546224929285353","#C6DBEF"
"0.9706091","0.594521330875794","#C6DBEF"
"-1.339203","0.910563949721163","#C6DBEF"
"0.05038711","0.817992145140136","#C6DBEF"
"-0.1879119","-1.03906659463286","#C6DBEF"
"-1.659322","-0.828899281050262","#C6DBEF"
"-0.3673329","0.032453143797304","#C6DBEF"
"1.178779","0.101553511670682","#C6DBEF"
"0.5850973","0.245810481971516","#C6DBEF"
"-0.007269696","0.514753451290753","#C6DBEF"
"-0.3422021","-0.361733413832245","#C6DBEF"
"0.7885591","0.726485612202404","#C6DBEF"
"0.1422009","-1.46025513258385","#C6DBEF"
"-0.007269696","0.349083930050198","#C6DBEF"
"0.05038711","0.750713171089232","#C6DBEF"
"-0.1879119","0.166344454102791","#C6DBEF"
"-0.8019598","0.212842914060786","#C6DBEF"
"-0.3673329","0.271689544353581","#C6DBEF"
"1.178779","-0.364248805355261","#C6DBEF"
"0.7810042","-0.132396764814555","#C6DBEF"
"1.42118","-0.108074566540007","#C6DBEF"
"-1.535007","-0.31684362884408","#C6DBEF"
"0.1812075","-1.35968487538576","#C6DBEF"
"1.258252","-0.43439486637352","#C6DBEF"
"0.08386041","-0.0930177412399764","#C6DBEF"
"0.9470999","-1.19039958114675","#C6DBEF"
"-1.119825","1.14240939942846","#C6DBEF"
"-0.7435376","-0.253784517368121","#C6DBEF"
"0.7619239","0.424311579290719","#C6DBEF"
"-0.6210253","1.38847946980392","#C6DBEF"
"2.29167","-1.60840401742853","#C6DBEF"
"0.3522573","1.34299787201812","#C6DBEF"
"-0.8424898","0.312109418260321","#C6DBEF"
"0.6814055","0.672068519853451","#C6DBEF"
"1.261499","0.503664653475517","#C6DBEF"
"-0.6699638","-0.257408571939593","#C6DBEF"
"1.652192","-0.606560762339158","#C6DBEF"
"-0.02250854","0.259345905394971","#C6DBEF"
"-0.630697","-0.507130326085222","#C6DBEF"
"-1.037277","-0.596602291046712","#C6DBEF"
"0.1738226","0.384942894308541","#C6DBEF"
"0.3146898","0.585414638058098","#C6DBEF"
"1.593264","-0.657955885212902","#C6DBEF"
"1.306839","-0.992543979252149","#C6DBEF"
"0.3757738","0.365975221946524","#C6DBEF"
"0.2699451","0.0493427358453399","#C6DBEF"
"2.057289","-0.0263672224454774","#C6DBEF"
"-0.5812388","-0.120961040397603","#C6DBEF"
"-0.6640454","-0.624527567470517","#C6DBEF"
"-1.083863","-0.422192829726604","#C6DBEF"
"0.6823815","0.430265737549714","#C6DBEF"
"-0.01723707","-0.268819850751774","#C6DBEF"
"-0.7250771","0.269763261914079","#C6DBEF"
"-1.016387","0.983593616099279","#C6DBEF"
"0.5179789","0.350240546112623","#C6DBEF"
"-1.775703","0.891807443851129","#C6DBEF"
"0.1436719","-0.147333836573308","#C6DBEF"
"-1.198836","1.13595216360089","#C6DBEF"
"0.5887383","-0.236037335524662","#C6DBEF"
"0.9493134","-0.120705479067124","#C6DBEF"
"0.2454745","-0.239253050906699","#C6DBEF"
"0.6239693","-1.06081971442176","#C6DBEF"
"-1.481056","-0.558505733657718","#C6DBEF"
"0.1292083","0.894044942509832","#C6DBEF"
"0.5646809","-0.431554411575434","#C6DBEF"
"0.5887383","-0.378653238672266","#C6DBEF"
"0.2454745","-0.478163664434434","#C6DBEF"
"-1.481056","-0.278538500955325","#C6DBEF"
"-1.4496","0.350956466982098","#C6DBEF"
"0.1742571","-0.126601521277724","#C6DBEF"
"0.1741427","-1.18707316712589","#C6DBEF"
"0.6239693","0.994804401295987","#C6DBEF"
"0.9493134","0.969106763041843","#C6DBEF"
"2.207101","-0.494519045077107","#C6DBEF"
"0.7188001","-0.208957297066054","#C6DBEF"
"-0.908","0.12893410413432","#C6DBEF"
"-0.9109607","0.0109691320220798","#C6DBEF"
"-0.05737514","-0.0829997264771608","#C6DBEF"
"0.7827487","0.631881704678629","#C6DBEF"
"-0.6593854","0.160164936481941","#C6DBEF"
"0.4457405","-0.121049103311933","#C6DBEF"
"-1.607817","0.15472174832808","#C6DBEF"
"1.4993","0.206471501006706","#C6DBEF"
"0.3672116","-0.206367777596685","#C6DBEF"
"-1.308954","-0.195435196828744","#C6DBEF"
"-0.1567031","0.781658713082677","#C6DBEF"
"-0.715988","-0.928555679736486","#C6DBEF"
"2.254857","0.949298277070073","#C6DBEF"
"0.1176757","0.334894842402009","#C6DBEF"
"-0.7563182","-0.595580318461095","#C6DBEF"
"1.564491","-0.119369726575293","#C6DBEF"
"0.3672116","0.680739681998639","#C6DBEF"
"0.1176757","-0.143502436878811","#C6DBEF"
"1.4993","0.763955629632005","#C6DBEF"
"1.564491","-0.663741846955025","#C6DBEF"
"-0.7563182","-0.860611639358006","#C6DBEF"
"-1.607817","0.0784915132964532","#C6DBEF"
"-0.05737514","-0.261423341416379","#C6DBEF"
"-0.908","-0.0360664925391154","#C6DBEF"
"-0.715988","0.413840124831704","#C6DBEF"
"-0.9109607","-0.0496103188621889","#C6DBEF"
"0.7188001","-0.648054935486933","#C6DBEF"
"-1.308954","0.0889460738668247","#C6DBEF"
"2.254857","-0.148412224455121","#C6DBEF"
"-0.1567031","0.864473345327423","#C6DBEF"
"0.7827487","0.658364106787183","#C6DBEF"
"-0.7563182","0.481355705726568","#C6DBEF"
"0.03038048","-0.810251458041593","#C6DBEF"
"0.4457405","-0.197196267689377","#C6DBEF"
"-0.6593854","0.608354023704906","#C6DBEF"
"0.3672116","-0.419058638221331","#C6DBEF"
"0.1176757","-0.00768458196132646","#C6DBEF"
"0.21039","0.383626025466629","#C6DBEF"
"0.4336355","-0.05518870662052","#C6DBEF"
"0.5086148","-1.01461975573339","#C6DBEF"
"-0.8116988","0.171987529140503","#C6DBEF"
"0.1119955","0.426287690027152","#C6DBEF"
"2.100311","0.878803533336888","#C6DBEF"
"1.344554","0.198711881502097","#C6DBEF"
"-0.02020105","-0.233968081053237","#C6DBEF"
"-0.6259646","-0.0443914574086701","#C6DBEF"
"-1.87656","-0.500855865764847","#C6DBEF"
"-0.06205151","-0.103147023367131","#C6DBEF"
"-0.9153011","0.0736961843936522","#C6DBEF"
"-0.8051298","-0.297927881341366","#C6DBEF"
"-1.876609","-0.377804604108004","#C6DBEF"
"1.547927","-0.267804858889878","#C6DBEF"
"0.1233606","1.05399322960202","#C6DBEF"
"2.170247","0.0875107332486665","#C6DBEF"
"0.1375436","-0.819187236146071","#C6DBEF"
"0.6432052","0.546408361134812","#C6DBEF"
"0.4120877","-0.254456910398895","#C6DBEF"
"-0.650214","0.0361514732069004","#C6DBEF"
"0.176681","0.452840960785826","#C6DBEF"
"0.3164038","-0.00337217738800275","#C6DBEF"
"2.211966","-0.606340397491683","#C6DBEF"
"-0.6618153","0.483850220956488","#C6DBEF"
"-1.412204","0.385763197307215","#C6DBEF"
"-0.2670258","-0.44874144162064","#C6DBEF"
"2.077943","-0.0822134919904339","#C6DBEF"
"1.047292","0.233770928340395","#C6DBEF"
"-0.5384055","-0.0682451289561317","#C6DBEF"
"0.3302639","0.0238487859562467","#C6DBEF"
"-0.07911389","-0.574280609235517","#C6DBEF"
"0.1522719","-0.0828829195205894","#C6DBEF"
"2.178549","-0.059583632167549","#C6DBEF"
"-0.2304149","-0.562127890094776","#C6DBEF"
"-0.7575913","0.556300418048184","#C6DBEF"
"-0.1228684","-0.126473033676877","#C6DBEF"
"0.7533934","0.136573549095414","#C6DBEF"
"-0.5612575","0.413537489956915","#C6DBEF"
"-0.8143267","0.0208919881036827","#C6DBEF"
"0.1503048","0.793687480947128","#C6DBEF"
"1.861809","0.713426933934368","#C6DBEF"
"2.046217","-0.642040873318705","#C6DBEF"
"0.8956412","-0.930155488746249","#C6DBEF"
"-0.6887043","-0.0496106246999264","#C6DBEF"
"-1.682648","-0.897946993419494","#C6DBEF"
"0.688152","0.398023802685434","#C6DBEF"
"0.3632846","0.519731768443811","#C6DBEF"
"-0.6512327","-0.845626168830653","#C6DBEF"
"-1.275462","-0.554276156527974","#C6DBEF"
"-0.009070216","0.554259207118203","#C6DBEF"
"0.01992678","0.625526093425631","#C6DBEF"
"-1.205383","0.252564370945799","#C6DBEF"
"0.2040252","0.754625033443973","#C6DBEF"
"0.58019","-0.601679145251399","#C6DBEF"
"-0.4069739","0.233412375610274","#C6DBEF"
"1.190053","0.152452002173219","#C6DBEF"
"0.1405455","-0.0411862349511011","#C6DBEF"
"1.732919","-0.388260527378898","#C6DBEF"
"0.5562995","0.582466588649859","#C6DBEF"
"-1.289981","0.169176362104105","#C6DBEF"
"0.08465888","-0.325027378586997","#C6DBEF"
"0.7245855","-0.0346943681049727","#C6DBEF"
"0.2631321","0.60506855326364","#C6DBEF"
"0.7495764","0.801373896955494","#C6DBEF"
"2.358717","0.0577661245981582","#C6DBEF"
"-0.4502765","-0.3639886337721","#C6DBEF"
"-1.268276","0.226027932375634","#C6DBEF"
"-0.9341112","0.106954443507461","#C6DBEF"
"-1.199795","0.106117655401334","#C6DBEF"
"0.812871","0.380001907217235","#C6DBEF"
"-1.844909","-0.325051530648036","#C6DBEF"
"1.361784","-1.01402044813317","#C6DBEF"
"-0.2781407","0.10914841755676","#C6DBEF"
"-1.057072","0.0384116517380047","#C6DBEF"
"0.7495764","0.882589640250378","#C6DBEF"
"-1.289981","0.585494049345141","#C6DBEF"
"0.812871","-0.721792065870767","#C6DBEF"
"-0.4502765","0.541598241133645","#C6DBEF"
"0.7245855","0.208481437210417","#C6DBEF"
"-1.199795","-0.603246548716058","#C6DBEF"
"2.358717","0.56171990331504","#C6DBEF"
"1.732919","-0.511353319935149","#C6DBEF"
"-1.844909","0.058489999826643","#C6DBEF"
"0.08465888","-0.642063330772857","#C6DBEF"
"0.1405455","-0.771932847928425","#C6DBEF"
"1.361784","-0.317570043728477","#C6DBEF"
"0.2631321","0.495872552862481","#C6DBEF"
"-0.2273146","-0.00783459796067781","#C6DBEF"
"-0.6134959","-0.0498184070563904","#C6DBEF"
"0.7917706","0.0384284045290213","#C6DBEF"
"1.599257","-0.0488754332402459","#C6DBEF"
"0.05047489","0.315165111575455","#C6DBEF"
"0.01480667","0.243426506166255","#C6DBEF"
"0.338162","0.863478430830106","#C6DBEF"
"0.7068509","0.0935021556172393","#C6DBEF"
"-0.7158138","1.10489992042389","#C6DBEF"
"-1.52293","-2.34768007638679","#C6DBEF"
"1.245073","0.301149367668486","#C6DBEF"
"0.9618213","-0.0199516128682555","#C6DBEF"
"-1.45792","-0.976348856680223","#C6DBEF"
"-1.093897","0.664036331214029","#C6DBEF"
"-0.2187846","0.373471117628015","#C6DBEF"
"0.2144199","0.0204686788925757","#C6DBEF"
"2.251791","0.706892432370316","#C6DBEF"
"-0.7939299","-0.723323617801459","#C6DBEF"
"0.4482693","-0.623225861546425","#C6DBEF"
"1.307921","-0.395625850292055","#C6DBEF"
"-2.375545","0.331899297806573","#C6DBEF"
"-0.7288773","0.591435524603076","#C6DBEF"
"-0.103301","0.0026590106836509","#C6DBEF"
"1.028334","-0.21157192439241","#C6DBEF"
"-1.744292","-0.285832759203399","#C6DBEF"
"2.676776","0.645183374648042","#C6DBEF"
"-2.185086","-0.151260758093302","#C6DBEF"
"2.526584","-0.556321671449206","#C6DBEF"
"2.06389","0.275128356313576","#C6DBEF"
"0.860164","1.03003260447738","#C6DBEF"
"-1.49216","-0.0437825507996283","#C6DBEF"
"-0.7640869","-0.470536118875434","#C6DBEF"
"1.921088","-0.126302768351222","#C6DBEF"
"-1.10297","0.115333832711308","#C6DBEF"
"-1.594635","0.53034408891408","#C6DBEF"
"0.906611","-0.376091508915943","#C6DBEF"
"1.46915","-0.325478301171927","#C6DBEF"
"-0.9541761","0.361316913993127","#C6DBEF"
"-0.4823527","0.0577283835617211","#C6DBEF"
"0.4126677","-0.0901221780741355","#C6DBEF"
"-0.5901749","0.417028462646909","#C6DBEF"
"-0.6468556","-1.37206982450227","#C6DBEF"
"0.4339726","0.523849972025506","#C6DBEF"
"0.7141043","-1.07511415943972","#C6DBEF"
"-0.2693729","-0.305791201255571","#C6DBEF"
"-1.07879","0.293610755449387","#C6DBEF"
"-1.422523","-0.758584116107541","#C6DBEF"
"0.285842","0.0873946145401631","#C6DBEF"
"1.934805","0.625882077414323","#C6DBEF"
"0.6284078","0.130268754425212","#C6DBEF"
"0.1126756","1.09298039728034","#C6DBEF"
"0.285842","0.0873946145401631","#C6DBEF"
"1.46915","0.0230265640280235","#C6DBEF"
"0.6284078","0.50556555178003","#C6DBEF"
"1.934805","0.652689466624225","#C6DBEF"
"-0.589414","-0.726276822640501","#C6DBEF"
"-0.5521666","-0.619810552464435","#C6DBEF"
"0.4339726","-0.684606970618843","#C6DBEF"
"0.285842","0.936954766922909","#C6DBEF"
"-0.4823527","0.251626515007361","#C6DBEF"
"-0.2693729","0.268236534621158","#C6DBEF"
"0.4126677","-0.107274099451868","#C6DBEF"
"0.1126756","0.749626524913686","#C6DBEF"
"-0.9541761","-0.138822289387482","#C6DBEF"
"1.622346","-0.427042290215184","#C6DBEF"
"-0.6468556","-0.936738065705727","#C6DBEF"
"-0.1496134","-0.546311568485687","#C6DBEF"
"-0.3954676","-0.287945557365092","#C6DBEF"
"2.212647","0.109140532969283","#C6DBEF"
"-0.4990693","1.07972951505203","#C6DBEF"
"-1.154419","-0.279603354270785","#C6DBEF"
"0.2415449","-0.145582105981803","#C6DBEF"
"-0.137879","0.574071839541197","#C6DBEF"
"0.9988492","0.0827555961637036","#C6DBEF"
"0.5993435","-0.955227242632473","#C6DBEF"
"0.2074205","-0.831568990785034","#C6DBEF"
"0.5763013","0.19364077119218","#C6DBEF"
"2.199326","-0.784765679498719","#C6DBEF"
"-0.5196295","1.34605724977012","#C6DBEF"
"0.4023193","0.0599230390829792","#C6DBEF"
"0.1801817","-0.178974377367543","#C6DBEF"
"-1.604307","0.544943557417555","#C6DBEF"
"-1.359519","1.272112930414","#C6DBEF"
"-1.965574","-1.02762169637159","#C6DBEF"
"-1.965574","-1.38782780022489","#C6DBEF"
"0.9988492","-0.641762697305026","#C6DBEF"
"-0.5196295","0.683673023303209","#C6DBEF"
"0.5993435","0.0963848713652883","#C6DBEF"
"0.5799259","0.015910419347875","#C6DBEF"
"-1.359519","0.620513293604601","#C6DBEF"
"0.2074205","-0.0770417475899886","#C6DBEF"
"0.4023193","-0.0504350550013102","#C6DBEF"
"2.338246","-0.0230992160906817","#C6DBEF"
"-0.137879","0.266095969442739","#C6DBEF"
"2.199326","-0.106824136187511","#C6DBEF"
"-1.604307","0.446902125617208","#C6DBEF"
"0.1801817","-0.327491105096538","#C6DBEF"
"1.275459","0.20915671169649","#C6DBEF"
"-1.447257","0.899672250265448","#C6DBEF"
"0.5763013","-0.196692799024562","#C6DBEF"
"1.639899","0.0963387746100534","#C6DBEF"
"1.090332","0.725341445676977","#C6DBEF"
"-1.619962","-0.0296882100715117","#C6DBEF"
"0.3071661","0.0500544760524708","#C6DBEF"
"2.066766","-0.542594516381595","#C6DBEF"
"-2.020676","-0.472522339793815","#C6DBEF"
"-0.5525025","0.539542783527223","#C6DBEF"
"1.99492","-0.341499172976434","#C6DBEF"
"-0.8152104","0.999250578910506","#C6DBEF"
"-1.13526","-0.23725233208979","#C6DBEF"
"0.8961906","-0.346302631248476","#C6DBEF"
"1.837051","-0.0493377615427378","#C6DBEF"
"1.149236","0.347046334099497","#C6DBEF"
"0.03304792","-0.354204528641662","#C6DBEF"
"-0.00737957","0.381541175222725","#C6DBEF"
