"x","predicted","std.error","conf.low","conf.high","group"
-1.627,0.175565558228723,0.106532569234973,-0.0334477440874058,0.384578860544853,"0.4"
-1.627,0.191041637182682,0.117895364340964,-0.0402650853118928,0.422348359677257,"0.5"
-1.627,0.206517716136641,0.130545785857462,-0.0496087060595567,0.462644138332839,"0.6"
-1.627,0.2219937950906,0.144145218873072,-0.0608142553121803,0.504801845493381,"0.7"
-1.627,0.237469874044559,0.15844949570623,-0.0734026843261856,0.548342432415304,"0.8"
-1.627,0.252945952998518,0.173284153637663,-0.0870317031394648,0.592923609136501,"0.9"
-1.627,0.268422031952477,0.188524029664798,-0.101455746168803,0.638299810073757,"1"
-1.623,-0.0411683440814892,0.194638987729237,-0.423043463370372,0.340706775207393,"-1"
-1.623,-0.0256899159570978,0.179266106664445,-0.377403961871524,0.326024129957328,"-0.9"
-1.623,-0.0102114878327065,0.164259079955273,-0.332482254260349,0.312059278594936,"-0.8"
-1.623,0.00526694029168497,0.149727955277684,-0.288494250359828,0.299028130943198,"-0.7"
-1.623,0.0207453684160764,0.135825559929927,-0.24573979216683,0.287230528998983,"-0.6"
-1.623,0.0362237965404678,0.122765678280532,-0.204638317391071,0.277085910472006,"-0.5"
-1.623,0.0517022246648592,0.110846505095284,-0.165774874090412,0.26917932342013,"-0.4"
-1.623,0.0671806527892506,0.100474825278561,-0.129947560506613,0.264308866085114,"-0.3"
-1.623,0.082659080913642,0.0921745096674481,-0.0981841935264029,0.263502355353687,"-0.2"
-1.623,0.0981375090380334,0.0865436123863016,-0.0716581351403266,0.267933153216393,"-0.1"
-1.623,0.113615937162425,0.0841199165005834,-0.0514244975572517,0.278656371882101,"0"
-1.623,0.129094365286816,0.0851776423365813,-0.0380212917945721,0.296210022368204,"0.1"
-1.623,0.144572793411208,0.0895935714810543,-0.0312067674876559,0.320352354310071,"0.2"
-1.623,0.160051221535599,0.0969097118053797,-0.0300823595504867,0.350184802621685,"0.3"
-1.623,0.17552964965999,0.106530199138233,-0.0334790026063925,0.384538301926373,"0.4"
-1.623,0.191008077784382,0.117892244483766,-0.0402925236557553,0.422308679224519,"0.5"
-1.623,0.206486505908773,0.130541894367928,-0.0496322813164074,0.462605293133954,"0.6"
-1.623,0.221964934033165,0.144140549310987,-0.0608339548465378,0.504763822912867,"0.7"
-1.623,0.237443362157556,0.158444048865642,-0.0734185096959408,0.548305234011053,"0.8"
-1.623,0.252921790281947,0.173277933335325,-0.0870436618329613,0.592887242396856,"0.9"
-1.623,0.268400218406339,0.188517040703868,-0.101463847609674,0.638264284422352,"1"
-1.595,-0.0416697108327447,0.194594131604567,-0.423456823920202,0.340117402254712,"-1"
-1.595,-0.0261748385153259,0.179226414571514,-0.377811009884165,0.325461332853513,"-0.9"
-1.595,-0.0106799661979072,0.164224547200849,-0.33288298052784,0.311523048132026,"-0.8"
-1.595,0.00481490611951155,0.149698559526895,-0.288888611061901,0.298518423300925,"-0.7"
-1.595,0.0203097784369303,0.135801244999705,-0.246127677074206,0.286747233948066,"-0.6"
-1.595,0.035804650754349,0.122746324427463,-0.205019491571214,0.276628793079912,"-0.5"
-1.595,0.0512995230717677,0.110831876170051,-0.16614887422634,0.268747920369876,"-0.4"
-1.595,0.0667943953891865,0.10046448122712,-0.130313523227157,0.26390231400553,"-0.3"
-1.595,0.0822892677066052,0.0921676830512431,-0.0985406131430392,0.26311914855625,"-0.2"
-1.595,0.0977841400240239,0.0865390906340825,-0.0720026326292205,0.267570912677268,"-0.1"
-1.595,0.113279012341443,0.084116046117568,-0.0517538288174938,0.278311853500379,"0"
-1.595,0.128773884658861,0.0851725708140308,-0.0383318222665917,0.295879591584314,"0.1"
-1.595,0.14426875697628,0.0895856407111581,-0.0314952440199376,0.320032757972498,"0.2"
-1.595,0.159763629293699,0.0968977286737192,-0.0303464412928427,0.34987369988024,"0.3"
-1.595,0.175258501611118,0.106513450890308,-0.0337172911585703,0.384234294380806,"0.4"
-1.595,0.190753373928536,0.117870366152557,-0.040504302964789,0.422011050821862,"0.5"
-1.595,0.206248246245955,0.130514726415271,-0.0498172383738081,0.462313730865718,"0.6"
-1.595,0.221743118563374,0.144108039343776,-0.0609919868588024,0.50447822398555,"0.7"
-1.595,0.237237990880793,0.158406195566023,-0.0735496140774848,0.54802559583907,"0.8"
-1.595,0.252732863198211,0.17323475743001,-0.0871478792488916,0.592613605645314,"0.9"
-1.595,0.26822773551563,0.188468570769524,-0.101541234126448,0.637996705157708,"1"
-1.582,-0.0419142595030888,0.19457336261122,-0.423660624527148,0.33983210552097,"-1"
-1.582,-0.0264117523817646,0.179207997364388,-0.378011789812331,0.325188285048802,"-0.9"
-1.582,-0.0109092452604403,0.164208478181556,-0.333080732717308,0.311262242196427,"-0.8"
-1.582,0.004593261860884,0.149684826885965,-0.289083312342894,0.298269836064662,"-0.7"
-1.582,0.0200957689822083,0.13578982141122,-0.246319273834193,0.286510811798609,"-0.6"
-1.582,0.0355982761035325,0.122737153721812,-0.205207873607317,0.276404425814382,"-0.5"
-1.582,0.0511007832248568,0.11082484971523,-0.166333828406236,0.26853539485595,"-0.4"
-1.582,0.0666032903461811,0.100459398917701,-0.130494656950756,0.263701237643118,"-0.3"
-1.582,0.0821057974675054,0.0921641983268943,-0.0987172464706757,0.262928841405686,"-0.2"
-1.582,0.0976083045888297,0.0865366580207681,-0.0721736953592623,0.267390304536922,"-0.1"
-1.582,0.113110811710154,0.084113922839198,-0.0519178636483419,0.27813948706865,"0"
-1.582,0.128613318831478,0.0851699240062161,-0.038487195146448,0.295713832809404,"0.1"
-1.582,0.144115825952802,0.0895817224710577,-0.031640487588691,0.319872139494296,"0.2"
-1.582,0.159618333074127,0.0968919973597897,-0.0304804928680809,0.349717159016334,"0.3"
-1.582,0.175120840195451,0.106505579242067,-0.0338395086662819,0.384081189057184,"0.4"
-1.582,0.190623347316775,0.117860183152912,-0.0406143508752148,0.421861045508765,"0.5"
-1.582,0.2061258544381,0.130502154165434,-0.0499149638521566,0.462166672728356,"0.6"
-1.582,0.221628361559424,0.144093049161402,-0.0610773336312805,0.504334056750128,"0.7"
-1.582,0.237130868680748,0.158388782738149,-0.0736225728974205,0.547884310258917,"0.8"
-1.582,0.252633375802072,0.173214928004909,-0.0872084619827925,0.592475213586937,"0.9"
-1.582,0.268135882923397,0.188446335002966,-0.101589460895788,0.637861226742581,"1"
-1.581,-0.0419333801278276,0.194571766484352,-0.423676613604885,0.33980985334923,"-1"
-1.581,-0.0264302857138952,0.179206580938699,-0.378027544165104,0.325166972737314,"-0.9"
-1.581,-0.0109271912999628,0.164207241142641,-0.333096251728265,0.311241869128339,"-0.8"
-1.581,0.00457590311396957,0.149683768287206,-0.289098594154802,0.298250400382741,"-0.7"
-1.581,0.020078997527902,0.13578893911759,-0.246334314258199,0.286492309314003,"-0.6"
-1.581,0.0355820919418344,0.122736443396999,-0.205222664135725,0.276386848019393,"-0.5"
-1.581,0.0510851863557667,0.110824303028941,-0.166348352695293,0.268518725406827,"-0.4"
-1.581,0.0665882807696992,0.100459000587294,-0.130508885016436,0.263685446555834,"-0.3"
-1.581,0.0820913751836316,0.0921639219499,-0.0987311265122224,0.262913876879486,"-0.2"
-1.581,0.0975944695975639,0.0865364620978823,-0.0721871459564441,0.267376085151572,"-0.1"
-1.581,0.113097564011496,0.0841137508894408,-0.0519307739873842,0.278125902010377,"0"
-1.581,0.128600658425429,0.0851697126800678,-0.0384994409377327,0.29570075778859,"0.1"
-1.581,0.144103752839361,0.0895814148155821,-0.0316519570924813,0.319859462771204,"0.2"
-1.581,0.159606847253294,0.0968915520350418,-0.0304911049768011,0.349704799483388,"0.3"
-1.581,0.175109941667226,0.106504971171297,-0.0338492141801947,0.384069097514647,"0.4"
-1.581,0.190613036081158,0.117859399140162,-0.0406231239042985,0.421849196066615,"0.5"
-1.581,0.206116130495091,0.130501188117974,-0.0499227924426821,0.462155053432864,"0.6"
-1.581,0.221619224909023,0.144091898758284,-0.0610842132296236,0.50432266304767,"0.7"
-1.581,0.237122319322955,0.158387447508866,-0.0736285025804635,0.547873141226375,"0.8"
-1.581,0.252625413736888,0.173213408320551,-0.0872134424786,0.592464269952376,"0.9"
-1.581,0.26812850815082,0.188444631573075,-0.101593493596457,0.637850509898097,"1"
-1.572,-0.0421074533912096,0.19455741087282,-0.423822521643355,0.339607614860935,"-1"
-1.572,-0.0265990733438041,0.179193834880051,-0.378171324458491,0.324973177770883,"-0.9"
-1.572,-0.0110906932963987,0.164196101564375,-0.333237898248423,0.311056511655626,"-0.8"
-1.572,0.00441768675100684,0.149674226422901,-0.289238089702308,0.298073463204322,"-0.7"
-1.572,0.0199260667984123,0.135780975538124,-0.246471620713776,0.286323754310601,"-0.6"
-1.572,0.0354344468458178,0.122730018973809,-0.205357704730451,0.276226598422086,"-0.5"
-1.572,0.0509428268932232,0.110819342954981,-0.166480980660274,0.26836663444672,"-0.4"
-1.572,0.0664512069406287,0.100455368025168,-0.130638831881317,0.263541245762574,"-0.3"
-1.572,0.0819595869880342,0.0921613809228449,-0.0988579292985701,0.262777103274638,"-0.2"
-1.572,0.0974679670354396,0.0865346420722664,-0.072310077689788,0.267246011760667,"-0.1"
-1.572,0.112976347082845,0.0841121477551282,-0.0520488456206659,0.278001539786356,"0"
-1.572,0.128484727130251,0.0851677609064692,-0.0386115429190387,0.29558099717954,"0.1"
-1.572,0.143993107177656,0.0895786055489713,-0.0317570910679892,0.319743305423301,"0.2"
-1.572,0.159501487225061,0.096887515309304,-0.0305885450854907,0.349591519535614,"0.3"
-1.572,0.175009867272467,0.106499481923429,-0.0339385188560563,0.38395825340099,"0.4"
-1.572,0.190518247319872,0.117852338345671,-0.0407040596252981,0.421740554265043,"0.5"
-1.572,0.206026627367278,0.130492500296232,-0.0499952503576997,0.462048505092256,"0.6"
-1.572,0.221535007414683,0.144081562283373,-0.0611481509093398,0.504218165738706,"0.7"
-1.572,0.237043387462089,0.1583754574513,-0.0736839103533921,0.54777068527757,"0.8"
-1.572,0.252551767509494,0.173199767413918,-0.0872603257079498,0.592363860726938,"0.9"
-1.572,0.2680601475569,0.188429345692219,-0.101631863808474,0.637752158922274,"1"
-1.544,-0.0426718946083905,0.194512858054066,-0.424299551735072,0.338955762518291,"-1"
-1.544,-0.0271470703679577,0.179154200104166,-0.378641559391166,0.324347418655251,"-0.9"
-1.544,-0.0116222461275249,0.164161372456533,-0.333701313743064,0.310456821488014,"-0.8"
-1.544,0.00390257811290788,0.149644372844111,-0.289694626627234,0.29749978285305,"-0.7"
-1.544,0.0194274023533407,0.135755934552595,-0.24692115559109,0.285775960297771,"-0.6"
-1.544,0.0349522265937735,0.12270966764618,-0.205799996365127,0.275704449552674,"-0.5"
-1.544,0.0504770508342063,0.110803450427636,-0.166915576117466,0.267869677785879,"-0.4"
-1.544,0.0660018750746391,0.100443516688482,-0.131064911825051,0.263068661974329,"-0.3"
-1.544,0.0815266993150718,0.0921528555611571,-0.0992740904998758,0.262327489130019,"-0.2"
-1.544,0.0970515235555046,0.0865283240138613,-0.0727141253525473,0.266817172463557,"-0.1"
-1.544,0.112576347795937,0.0841065172888895,-0.0524377981230025,0.277590493714877,"0"
-1.544,0.12810117203637,0.0851611118382739,-0.0389820527657162,0.295184396838457,"0.1"
-1.544,0.143625996276803,0.0895693977530381,-0.0321061365842478,0.319358129137854,"0.2"
-1.544,0.159150820517236,0.0968746219780966,-0.0309139155130063,0.349215556547478,"0.3"
-1.544,0.174675644757669,0.106482210148938,-0.0342388547327194,0.383590144248057,"0.4"
-1.544,0.190200468998101,0.117830314852555,-0.0409786285974969,0.4213795665937,"0.5"
-1.544,0.205725293238534,0.130465545043693,-0.0502436991914731,0.461694285668542,"0.6"
-1.544,0.221250117478967,0.144049599492987,-0.0613703309299781,0.503870565887912,"0.7"
-1.544,0.2367749417194,0.158338463772636,-0.0738797757481375,0.547429659186937,"0.8"
-1.544,0.252299765959833,0.173157744357314,-0.087429879440035,0.5920294113597,"0.9"
-1.544,0.267824590200265,0.188382305637216,-0.101775130166142,0.637424310566672,"1"
-1.5,-0.0436288386177603,0.194443176572615,-0.425119783031579,0.337862105796059,"-1"
-1.5,-0.0280781735025703,0.179091972469148,-0.379450574007836,0.323294227002696,"-0.9"
-1.5,-0.0125275083873803,0.164106570484876,-0.334499056385664,0.309444039610903,"-0.8"
-1.5,0.00302315672780978,0.149596940262499,-0.290480986889417,0.296527300345037,"-0.7"
-1.5,0.0185738218429998,0.135715764676299,-0.247695924161019,0.284843567847019,"-0.6"
-1.5,0.0341244869581898,0.122676563424395,-0.206562786635784,0.274811760552164,"-0.5"
-1.5,0.0496751520733799,0.110777054626594,-0.167665687208263,0.267015991355022,"-0.4"
-1.5,0.0652258171885699,0.100423197698758,-0.131801104539628,0.262252738916768,"-0.3"
-1.5,0.0807764823037599,0.0921375473220374,-0.0999942732631261,0.261547237870646,"-0.2"
-1.5,0.0963271474189499,0.0865163730352476,-0.0734150540727495,0.266069348910649,"-0.1"
-1.5,0.11187781253414,0.0840956845860958,-0.0531150799878324,0.276870705056112,"0"
-1.5,0.12742847764933,0.0851488797049653,-0.0396307481203894,0.29448770341905,"0.1"
-1.5,0.14297914276452,0.0895534781579908,-0.03272175638879,0.31868004191783,"0.2"
-1.5,0.15852980787971,0.0968533188463534,-0.0314931321256422,0.348552747885062,"0.3"
-1.5,0.1740804729949,0.106454457300245,-0.0347795763438049,0.382940522333605,"0.4"
-1.5,0.18963113811009,0.117795516777178,-0.0414796868370496,0.42074196305723,"0.5"
-1.5,0.20518180322528,0.130423396109332,-0.0507044944192424,0.461068100869803,"0.6"
-1.5,0.22073246834047,0.143999954579012,-0.0617905784241919,0.503255515105132,"0.7"
-1.5,0.23628313345566,0.15828126159151,-0.074259355264718,0.546825622176038,"0.8"
-1.5,0.25183379857085,0.173092965799939,-0.0877687534875782,0.591436350629279,"0.9"
-1.5,0.26738446368604,0.188309952031257,-0.10207330134948,0.63684222872156,"1"
-1.485,-0.0439746146639195,0.19441951289029,-0.425419131732344,0.337469902404505,"-1"
-1.485,-0.0284151401596077,0.17907077291457,-0.379745947854883,0.322915667535668,"-0.9"
-1.485,-0.0128556656552959,0.164087822974022,-0.334790431670548,0.309079100359956,"-0.8"
-1.485,0.00270380884901598,0.149580623079645,-0.290768321006623,0.296175938704655,"-0.7"
-1.485,0.0182632833533278,0.135701839227936,-0.247979141391386,0.284505708098042,"-0.6"
-1.485,0.0338227578576396,0.122664961399753,-0.206841752955886,0.274487268671165,"-0.5"
-1.485,0.0493822323619514,0.110767655734739,-0.167940166611353,0.266704631335256,"-0.4"
-1.485,0.0649417068662632,0.100415793454741,-0.13207068798528,0.261954101717806,"-0.3"
-1.485,0.080501181370575,0.0921317904402678,-0.100258279388738,0.261260642129889,"-0.2"
-1.485,0.0960606558748869,0.0865117290355602,-0.0736724342462939,0.265793745996068,"-0.1"
-1.485,0.111620130379199,0.0840914319542937,-0.053364418622826,0.276604679381223,"0"
-1.485,0.127179604883511,0.0851442059798177,-0.0398704511953414,0.294229660962362,"0.1"
-1.485,0.142739079387822,0.0895476404611103,-0.0329503664013975,0.318428525177042,"0.2"
-1.485,0.158298553892134,0.0968457599938147,-0.0317095558998649,0.348306663684133,"0.3"
-1.485,0.173858028396446,0.106444820267665,-0.0349831134098634,0.382699170202755,"0.4"
-1.485,0.189417502900758,0.117783596104296,-0.0416699340888527,0.420504939890368,"0.5"
-1.485,0.20497697740507,0.130409081267806,-0.0508812350039146,0.460835189814054,"0.6"
-1.485,0.220536451909381,0.14398318880819,-0.061953700979253,0.503026604798016,"0.7"
-1.485,0.236095926413693,0.15826201710469,-0.0744088052735981,0.546600658100984,"0.8"
-1.485,0.251655400918005,0.173071230056079,-0.0879045063451744,0.591215308181184,"0.9"
-1.485,0.267214875422317,0.188285720394862,-0.102195347961106,0.63662509880574,"1"
-1.482,-0.0440449624575911,0.194414785700215,-0.425480204938766,0.337390280023584,"-1"
-1.482,-0.0284837260754549,0.179066533843315,-0.379806216856119,0.322838764705209,"-0.9"
-1.482,-0.0129224896933187,0.164084069452251,-0.334849891425645,0.309004912039007,"-0.8"
-1.482,0.00263874668881746,0.149577350608024,-0.290826962688041,0.296104456065676,"-0.7"
-1.482,0.0181999830709536,0.135699039950081,-0.248036949585165,0.284436915727072,"-0.6"
-1.482,0.0337612194530898,0.122662621582064,-0.206898700717167,0.274421139623346,"-0.5"
-1.482,0.049322455835226,0.110765751407864,-0.167996206913075,0.266641118583527,"-0.4"
-1.482,0.0648836922173621,0.100414283336913,-0.132125739834012,0.261893124268736,"-0.3"
-1.482,0.0804449285994983,0.0921306060586606,-0.100312208443109,0.261202065642105,"-0.2"
-1.482,0.0960061649816345,0.086510765277851,-0.0737250342794751,0.265737364242744,"-0.1"
-1.482,0.111567401363771,0.0840905470712126,-0.0534154115275391,0.27655021425508,"0"
-1.482,0.127128637745907,0.0851432402840373,-0.0399195236704438,0.294176799162257,"0.1"
-1.482,0.142689874128043,0.0895464476511932,-0.0329972314084108,0.318376979664497,"0.2"
-1.482,0.158251110510179,0.096844229923024,-0.0317539973346121,0.34825621835497,"0.3"
-1.482,0.173812346892315,0.1064428819291,-0.0350249919592037,0.382649685743834,"0.4"
-1.482,0.189373583274452,0.117781208258848,-0.0417091688430472,0.42045633539195,"0.5"
-1.482,0.204934819656588,0.130406221423707,-0.0509177818348771,0.460787421148052,"0.6"
-1.482,0.220496056038724,0.143979845168194,-0.0619875367411807,0.502979648818628,"0.7"
-1.482,0.23605729242086,0.158258183690001,-0.0744399182362976,0.546554503078018,"0.8"
-1.482,0.251618528802996,0.173066903989793,-0.0879328908642577,0.59116994847025,"0.9"
-1.482,0.267179765185132,0.188280900438466,-0.102221001606654,0.636580531976918,"1"
-1.462,-0.0445241068013701,0.194383318235966,-0.425897611180616,0.336849397577875,"-1"
-1.462,-0.0289511245670716,0.179038280355592,-0.380218182959186,0.322315933825043,"-0.9"
-1.462,-0.013378142332773,0.164059011505701,-0.335256381220392,0.308500096554846,"-0.8"
-1.462,0.00219483990152554,0.149555456868164,-0.291227914697267,0.295617594500318,"-0.7"
-1.462,0.0177678221358241,0.135680256858321,-0.248432258728727,0.283967903000375,"-0.6"
-1.462,0.0333408043701226,0.122646856961407,-0.207288186146911,0.273969794887157,"-0.5"
-1.462,0.0489137866044212,0.110752846207946,-0.168379556577561,0.266207129786403,"-0.4"
-1.462,0.0644867688387197,0.100403965873303,-0.132502420697561,0.261475958375,"-0.3"
-1.462,0.0800597510730183,0.0921224282261987,-0.100681341338534,0.260800843484571,"-0.2"
-1.462,0.0956327333073168,0.0865040415285442,-0.0740852741847719,0.265350740799406,"-0.1"
-1.462,0.111205715541615,0.0840843541839404,-0.0537649471140534,0.276176378197284,"0"
-1.462,0.126778697775914,0.0851365376061643,-0.0402563132128569,0.293813708764685,"0.1"
-1.462,0.142351680010213,0.0895382792546214,-0.0333193994080846,0.31802275942851,"0.2"
-1.462,0.157924662244511,0.0968338725212855,-0.032060124727928,0.34790944921695,"0.3"
-1.462,0.17349764447881,0.106429865556318,-0.0353141566889859,0.382309445646605,"0.4"
-1.462,0.189070626713108,0.117765256746123,-0.0419808290752451,0.420122082501461,"0.5"
-1.462,0.204643608947407,0.130387181539836,-0.0511716369350432,0.460458854829857,"0.6"
-1.462,0.220216591181705,0.1439576344714,-0.0622234249613368,0.502656607324747,"0.7"
-1.462,0.235789573416004,0.158232758727697,-0.0746577543239332,0.546236901155941,"0.8"
-1.462,0.251362555650302,0.173038242437419,-0.0881326310193417,0.590857742319946,"0.9"
-1.462,0.266935537884601,0.188248991382057,-0.102402624416355,0.636273700185557,"1"
-1.432,-0.0452759506625878,0.194336270386782,-0.426557148750947,0.336005247425771,"-1"
-1.432,-0.0296853496500457,0.178995922315016,-0.380869302997346,0.321498603697255,"-0.9"
-1.432,-0.0140947486375036,0.164021311330076,-0.335899021054006,0.307709523778999,"-0.8"
-1.432,0.00149585237503854,0.149522363153303,-0.291861973473056,0.294853678223133,"-0.7"
-1.432,0.0170864533875807,0.135651685367099,-0.249057571176299,0.28323047795146,"-0.6"
-1.432,0.0326770544001228,0.122622667359655,-0.207904476935364,0.27325858573561,"-0.5"
-1.432,0.0482676554126649,0.110732802300558,-0.168986362300077,0.265521673125406,"-0.4"
-1.432,0.063858256425207,0.100387671592423,-0.133098964282386,0.2608154771328,"-0.3"
-1.432,0.0794488574377491,0.0921092387203257,-0.101266357608804,0.260164072484302,"-0.2"
-1.432,0.0950394584502912,0.0864929780676066,-0.0746568429051463,0.264735759805729,"-0.1"
-1.432,0.110630059462833,0.084074103027299,-0.0543204907697748,0.275580609695442,"0"
-1.432,0.126220660475375,0.0851256159576078,-0.0407929226078458,0.293234243558597,"0.1"
-1.432,0.141811261487918,0.0895253167096059,-0.033834385854916,0.317456908830751,"0.2"
-1.432,0.15740186250046,0.0968178202565221,-0.0325514304707368,0.347355155471656,"0.3"
-1.432,0.172992463513002,0.106410029856067,-0.0357804206809243,0.381765347706928,"0.4"
-1.432,0.188583064525544,0.117741219359194,-0.0424212307216027,0.419587359772691,"0.5"
-1.432,0.204173665538086,0.130358701918538,-0.0515857042893798,0.459933035365552,"0.6"
-1.432,0.219764266550628,0.14392457657766,-0.0626108911215458,0.502139424222802,"0.7"
-1.432,0.23535486756317,0.158195045648424,-0.0750184683891292,0.54572820351547,"0.8"
-1.432,0.250945468575712,0.172995830411692,-0.0884665071320755,0.5903574442835,"0.9"
-1.432,0.266536069588255,0.188201855355974,-0.102709613421717,0.635781752598226,"1"
-1.362,-0.0471848472846584,0.194227206700418,-0.428252066104391,0.333882371535074,"-1"
-1.362,-0.0315531357895479,0.178897187202721,-0.382543374181662,0.319437102602566,"-0.9"
-1.362,-0.0159214242944375,0.163932809944321,-0.337552059981543,0.305709211392668,"-0.8"
-1.362,-0.000289712799327035,0.149443954659374,-0.293493703830865,0.292914278232211,"-0.7"
-1.362,0.0153419986957834,0.135583154606397,-0.250667570830474,0.28135156822204,"-0.6"
-1.362,0.0309737101908938,0.122563676766847,-0.209492083594125,0.271439503975912,"-0.5"
-1.362,0.0466054216860043,0.110682811371011,-0.17055051551159,0.263761358883599,"-0.4"
-1.362,0.0622371331811147,0.100345809200835,-0.134637954928234,0.259112221290464,"-0.3"
-1.362,0.0778688446762252,0.0920741273982364,-0.1027774831424,0.258515172494851,"-0.2"
-1.362,0.0935005561713356,0.086462565708634,-0.0761360771630851,0.263137189505756,"-0.1"
-1.362,0.109132267666446,0.0840456567735055,-0.0557624719770945,0.274027007309987,"0"
-1.362,0.124763979161557,0.0850960421926704,-0.0421915811938185,0.291719539516932,"0.1"
-1.362,0.140395690656667,0.0894917157731398,-0.0351840327838132,0.315975414097147,"0.2"
-1.362,0.156027402151777,0.0967779148772123,-0.0338475978131619,0.345902402116717,"0.3"
-1.362,0.171659113646888,0.10636225479341,-0.0370200374878814,0.380338264781657,"0.4"
-1.362,0.187290825141998,0.117684580563014,-0.0436023467002238,0.41818399698422,"0.5"
-1.362,0.202922536637109,0.130292588356527,-0.0527071206149166,0.458552193889134,"0.6"
-1.362,0.218554248132219,0.143848613061758,-0.0636718716876975,0.500780367952136,"0.7"
-1.362,0.23418595962733,0.158108997845587,-0.0760185534423804,0.54439047269704,"0.8"
-1.362,0.24981767112244,0.172899548121091,-0.0894054019834704,0.589040744228351,"0.9"
-1.362,0.265449382617551,0.188095239445382,-0.103587123577178,0.634485888812279,"1"
-0.482,-0.0896453787386399,0.192962796416787,-0.468231867291919,0.288941109814639,"-1"
-0.482,-0.0734968497483848,0.177688983843298,-0.42211663396075,0.27512293446398,"-0.9"
-0.482,-0.0573483207581297,0.162777175586844,-0.376711640871596,0.262014999355336,"-0.8"
-0.482,-0.0411997917678745,0.148336585302767,-0.332231161527155,0.249831577991406,"-0.7"
-0.482,-0.0250512627776194,0.134519054118845,-0.288973103091142,0.238870577535903,"-0.6"
-0.482,-0.00890273378736431,0.12153727427115,-0.247354760546284,0.229549292971555,"-0.5"
-0.482,0.0072457952028908,0.109688385383237,-0.207959111797026,0.222450702202808,"-0.4"
-0.482,0.0233943241931459,0.0993784406860504,-0.171582819566568,0.218371467952859,"-0.3"
-0.482,0.039542853183401,0.0911312613370888,-0.139253603271965,0.218339309638767,"-0.2"
-0.482,0.0556913821736562,0.0855455366870494,-0.112146071196388,0.2235288355437,"-0.1"
-0.482,0.0718399111639113,0.0831593087738856,-0.091315843643985,0.234995665971808,"0"
-0.482,0.0879884401541664,0.0842448939634575,-0.0772971961261032,0.253274076434436,"0.1"
-0.482,0.104136969144421,0.0886748747761537,-0.0698401398517315,0.278114078140575,"0.2"
-0.482,0.120285498134677,0.0959873137904562,-0.0680383692034587,0.308609365472812,"0.3"
-0.482,0.136434027124932,0.105585013781962,-0.0707202033995025,0.343588257649366,"0.4"
-0.482,0.152582556115187,0.116906482268757,-0.0767840131567883,0.381949125387162,"0.5"
-0.482,0.168731085105442,0.129500408462916,-0.0853443419540588,0.422806512164943,"0.6"
-0.482,0.184879614095697,0.14303106558422,-0.0957425051889133,0.465501733380307,"0.7"
-0.482,0.201028143085952,0.157256845277849,-0.107504475430391,0.509560761602295,"0.8"
-0.482,0.217176672076207,0.17200536266586,-0.120292039370888,0.554645383523302,"0.9"
-0.482,0.233325201066462,0.187153076168614,-0.133862812604219,0.600513214737144,"1"
-0.465,-0.090802411600217,0.19294110291477,-0.469346338235316,0.287741515034882,"-1"
-0.465,-0.0746438986356238,0.17766706313624,-0.423220675161192,0.273932877889944,"-0.9"
-0.465,-0.0584853856710307,0.162754917258736,-0.377805035696604,0.260834264354542,"-0.8"
-0.465,-0.0423268727064375,0.148313864824875,-0.33331366565556,0.248659920242685,"-0.7"
-0.465,-0.0261683597418444,0.134495738020344,-0.290044454657694,0.237707735174006,"-0.6"
-0.465,-0.0100098467772513,0.121513234797429,-0.24841470890075,0.228395015346247,"-0.5"
-0.465,0.00614866618734187,0.109663533388203,-0.209007482037784,0.221304814412467,"-0.4"
-0.465,0.022307179151935,0.0993527881762161,-0.17261963524999,0.21723399355386,"-0.3"
-0.465,0.0384656921165282,0.091105016988874,-0.140279273814138,0.217210658047195,"-0.2"
-0.465,0.0546242050811213,0.0855191987898055,-0.113161574224188,0.222409984386431,"-0.1"
-0.465,0.0707827180457144,0.0831336528832328,-0.0923227007713414,0.23388813686277,"0"
-0.465,0.0869412310103076,0.0842207620526061,-0.0782970592760142,0.252179521296629,"0.1"
-0.465,0.103099743974901,0.088652867515303,-0.070834187518838,0.277033675468639,"0.2"
-0.465,0.119258256939494,0.0959676336876258,-0.0690269987016549,0.307543512580643,"0.3"
-0.465,0.135416769904087,0.105567533605134,-0.0717031651038673,0.342536704912041,"0.4"
-0.465,0.15157528286868,0.11689090309469,-0.077760720590018,0.380911286327378,"0.5"
-0.465,0.167733795833273,0.129486385153288,-0.0863141179664254,0.421781709632972,"0.6"
-0.465,0.183892308797866,0.14301827258358,-0.096704711051619,0.464489328647352,"0.7"
-0.465,0.20005082176246,0.157245000825048,-0.108458558337576,0.508560201862495,"0.8"
-0.465,0.216209334727053,0.171994232214628,-0.121237539150698,0.553656208604803,"0.9"
-0.465,0.232367847691646,0.187142467614067,-0.134799352353356,0.599535047736648,"1"
-0.418,-0.0940676985289693,0.192881896697765,-0.472495464566209,0.28436006750827,"-1"
-0.418,-0.0778815828117945,0.177606982576747,-0.426340483309076,0.270577317685486,"-0.9"
-0.418,-0.0616954670946198,0.162693651016111,-0.380894914821653,0.257503980632413,"-0.8"
-0.418,-0.0455093513774451,0.148251062514011,-0.336372928314027,0.245354225559137,"-0.7"
-0.418,-0.0293232356602703,0.134431025536368,-0.293072366868457,0.234425895547916,"-0.6"
